,grid_res,time,RMSE,loss,type,cache
0,100,1224.5769996643066,3.721059944105375,1.0023217075247501,PIII,True
1,100,752.0480012893677,3.665293400381209,0.8746222869600686,PIII,True
2,100,102.99399971961975,3.658892224970283,1.0872669327191105,PIII,True
3,100,103.23900008201599,3.659518135469838,0.839871009924714,PIII,True
4,100,218.08900046348572,3.6484233403275534,0.8303277491178278,PIII,True
5,100,127.62500023841858,3.6438645905044336,0.9285558154580897,PIII,True
6,100,165.94700074195862,3.6400815149542787,0.8686155325212965,PIII,True
7,100,161.8349986076355,3.640957365274884,0.9274190323285438,PIII,True
8,100,155.02200078964233,3.640087211266918,1.0262786068867698,PIII,True
9,100,195.68100023269653,3.6388877530204278,0.8052658954889651,PIII,True
10,200,1491.9810013771057,3.3239974542048207,0.8899347365659196,PIII,True
11,200,861.3680016994476,3.276666303839767,0.9051869922656195,PIII,True
12,200,857.26802110672,3.2743341404023587,0.844679364417523,PIII,True
13,200,250.46551609039307,3.2626145699728006,0.8497768606054663,PIII,True
14,200,264.7080006599426,3.26160011211985,0.8027590520287333,PIII,True
15,200,201.95700001716614,3.2527323188709425,0.8470154686057185,PIII,True
16,200,168.33199906349182,3.2542868121283117,0.8204325083534698,PIII,True
17,200,208.1670000553131,3.2537610942775648,1.0133200178063646,PIII,True
18,200,488.9320001602173,3.2414876019329797,0.9065975496796455,PIII,True
19,200,214.99500060081482,3.2519939864239116,0.7869567561864486,PIII,True
20,300,1683.28950715065,3.178890865649021,0.845924992590227,PIII,True
21,300,491.4270017147064,3.1453200317328416,0.7961479157506304,PIII,True
22,300,359.38300251960754,3.127080280780102,0.7723913537750207,PIII,True
23,300,193.85099959373474,3.133144698552854,0.8237146330543794,PIII,True
24,300,258.0520017147064,3.1366757276879427,0.8627276389689769,PIII,True
25,300,446.69600009918213,3.11832492737362,0.949921086267473,PIII,True
26,300,366.50500202178955,3.1113062339351787,0.8467214183118088,PIII,True
27,300,265.32200169563293,3.112146171820974,0.7546761615814148,PIII,True
28,300,195.89100050926208,3.10215589634974,0.8466096181114153,PIII,True
29,300,139.14200139045715,3.1053141492855802,0.825266174894189,PIII,True
30,400,275.0910017490387,3.0470290741317214,0.8142615734400351,PIII,True
31,400,119.33500123023987,3.048867548555555,0.7443709105916767,PIII,True
32,400,156.9950020313263,3.0319742785609063,1.3339597552421765,PIII,True
33,400,186.44300055503845,3.032936294718403,1.6877548426902038,PIII,True
34,400,252.61700057983398,3.059116294341002,1.63426290679417,PIII,True
35,400,204.3020007610321,3.047183933351755,0.9584166222519173,PIII,True
36,400,161.00900077819824,3.034979234461955,0.8485868690631335,PIII,True
37,400,141.76500296592712,3.0611134154383284,0.7595239475289262,PIII,True
38,400,202.70500016212463,3.032629638549079,0.7355080218233141,PIII,True
39,400,114.7380018234253,3.0348468158668456,1.3008205117696718,PIII,True
40,500,214.46100091934204,3.0182270782451863,1.0777447331715848,PIII,True
41,500,173.04500198364258,2.985356814539398,0.7561145476197737,PIII,True
42,500,134.2720010280609,2.985532478629829,0.7894728804135411,PIII,True
43,500,132.37600255012512,2.9865716107887645,0.8078286825507632,PIII,True
44,500,147.35300016403198,3.0051409067389003,0.7399041895388336,PIII,True
45,500,119.45600128173828,2.980335538845455,0.8050356960714282,PIII,True
46,500,135.00000071525574,2.998327622130917,0.7212427538099249,PIII,True
47,500,117.77800059318542,2.977865222732032,0.7157335626262693,PIII,True
48,500,127.4530017375946,2.9817016512156695,0.706014993612321,PIII,True
49,500,118.80700039863586,2.974001209594682,0.7346763095789086,PIII,True
